date, value
24/01/1958,507.71
27/01/1958,512.27
28/01/1958,514.29
29/01/1958,518.56
30/01/1958,524.25
31/01/1958,522.7
03/02/1958,530.15
04/02/1958,524.58
05/02/1958,531.33
06/02/1958,530.75
07/02/1958,525.79
10/02/1958,525.13
11/02/1958,527.68
12/02/1958,526.91
13/02/1958,528.84
14/02/1958,530.73
17/02/1958,533.85
18/02/1958,531.96
19/02/1958,529.83
20/02/1958,525.45
21/02/1958,526.44
24/02/1958,528.58
25/02/1958,530.38
26/02/1958,532.8
27/02/1958,528.47
28/02/1958,528.16
03/03/1958,526.07
04/03/1958,523.3
05/03/1958,525.54
06/03/1958,529.53
07/03/1958,531.19
10/03/1958,536.46
11/03/1958,537.85
12/03/1958,536.73
13/03/1958,539.31
14/03/1958,534.29
17/03/1958,532.07
18/03/1958,528.88
19/03/1958,525.48
20/03/1958,522.22
24/03/1958,524.51
25/03/1958,523.55
26/03/1958,524.09
27/03/1958,516.64
28/03/1958,522.49
31/03/1958,529.98
01/04/1958,529.73
02/04/1958,531.32
03/04/1958,533.85
04/04/1958,542.76
07/04/1958,546.43
08/04/1958,544.12
09/04/1958,543.15
10/04/1958,541.72
11/04/1958,539.29
14/04/1958,539.58
15/04/1958,538.13
16/04/1958,539.22
17/04/1958,541.86
18/04/1958,547.2
21/04/1958,553.1
22/04/1958,556.47
23/04/1958,555.84
24/04/1958,557.1
25/04/1958,557.62
28/04/1958,558.31
30/04/1958,556.57
01/05/1958,561.05
02/05/1958,563.63
06/05/1958,556.73
07/05/1958,560.71
08/05/1958,564.39
09/05/1958,565.95
12/05/1958,563.14
13/05/1958,564.4
14/05/1958,564.02
15/05/1958,558.97
16/05/1958,555.27
19/05/1958,557.61
20/05/1958,558.95
21/05/1958,559.44
22/05/1958,562.26
23/05/1958,560.93
26/05/1958,556.11
27/05/1958,556.64
28/05/1958,555.91
29/05/1958,556.08
30/05/1958,559.97
02/06/1958,565.14
03/06/1958,566.39
04/06/1958,565.24
05/06/1958,569.31
06/06/1958,567.75
09/06/1958,566.96
10/06/1958,565.5
11/06/1958,567.1
12/06/1958,569.2
13/06/1958,571.98
16/06/1958,573.72
17/06/1958,574.71
18/06/1958,579.13
19/06/1958,584.59
20/06/1958,581.1
23/06/1958,583.96
24/06/1958,580.36
25/06/1958,578.99
26/06/1958,578.29
27/06/1958,582.36
30/06/1958,584.42
01/07/1958,586.56
02/07/1958,584.18
03/07/1958,578.27
04/07/1958,566.59
07/07/1958,579.24
08/07/1958,574.62
09/07/1958,568.63
10/07/1958,566.27
11/07/1958,569.34
14/07/1958,566.19
15/07/1958,564.15
16/07/1958,574.43
17/07/1958,571.71
18/07/1958,572.69
21/07/1958,571.4
22/07/1958,570.52
23/07/1958,568.91
24/07/1958,566.71
25/07/1958,563.53
28/07/1958,564.04
29/07/1958,570.18
30/07/1958,570.53
31/07/1958,571.6
01/08/1958,573.71
04/08/1958,575.77
05/08/1958,572.72
06/08/1958,575.27
07/08/1958,574.1
08/08/1958,579.93
11/08/1958,581.34
12/08/1958,582.98
13/08/1958,581.59
14/08/1958,585.49
15/08/1958,587.02
18/08/1958,586.8
19/08/1958,591.83
20/08/1958,594.75
21/08/1958,593.01
22/08/1958,589.58
25/08/1958,593.76
26/08/1958,592.64
27/08/1958,590.71
28/08/1958,589.72
29/08/1958,590.43
01/09/1958,588.06
02/09/1958,585.76
03/09/1958,590.1
04/09/1958,593.39
05/09/1958,593.7
08/09/1958,592.92
09/09/1958,592.3
10/09/1958,592.19
11/09/1958,589.06
12/09/1958,590.85
15/09/1958,590.79
16/09/1958,590.81
17/09/1958,584.07
18/09/1958,588.54
19/09/1958,590.46
22/09/1958,588.36
24/09/1958,581.75
25/09/1958,585.21
26/09/1958,577.92
29/09/1958,584.4
30/09/1958,586.2
01/10/1958,588.63
02/10/1958,592.04
03/10/1958,594.81
06/10/1958,600.13
07/10/1958,603.68
08/10/1958,601.99
09/10/1958,605.12
10/10/1958,604.57
13/10/1958,605.14
14/10/1958,609.49
15/10/1958,607.84
16/10/1958,607.41
17/10/1958,609.94
20/10/1958,609.26
21/10/1958,608.15
22/10/1958,605.75
23/10/1958,608.83
24/10/1958,606.95
27/10/1958,601.29
28/10/1958,601.64
29/10/1958,607.99
30/10/1958,605.7
31/10/1958,607.72
04/11/1958,614.82
05/11/1958,616.75
06/11/1958,624.06
07/11/1958,621.63
10/11/1958,620.38
11/11/1958,614.01
12/11/1958,618.84
13/11/1958,622.33
14/11/1958,619.01
17/11/1958,616.52
18/11/1958,619.52
19/11/1958,624.43
20/11/1958,625.41
21/11/1958,626.69
24/11/1958,632.8
25/11/1958,628.65
26/11/1958,625.92
27/11/1958,622.22
28/11/1958,623.99
01/12/1958,629.77
02/12/1958,632.97
03/12/1958,636.4
04/12/1958,638.69
05/12/1958,637.42
08/12/1958,640.51
09/12/1958,643.13
10/12/1958,646.54
11/12/1958,649.21
12/12/1958,650.78
15/12/1958,648.61
16/12/1958,654.41
17/12/1958,654.44
18/12/1958,653.73
19/12/1958,650.82
22/12/1958,655.72
23/12/1958,655.92
24/12/1958,656.78
25/12/1958,661.69
26/12/1958,664.48
05/01/1959,671.28
06/01/1959,675.27
07/01/1959,671.71
08/01/1959,670.59
09/01/1959,664.69
12/01/1959,670.45
13/01/1959,668.63
14/01/1959,671.14
16/01/1959,668.88
19/01/1959,674.72
20/01/1959,676.42
21/01/1959,677.66
22/01/1959,680.32
23/01/1959,682.32
26/01/1959,681.25
27/01/1959,679.65
28/01/1959,680.66
29/01/1959,684.19
30/01/1959,689.53
02/02/1959,692.2
03/02/1959,693.6
04/02/1959,692.17
05/02/1959,694.78
06/02/1959,689.97
09/02/1959,699.42
10/02/1959,699.73
11/02/1959,704.3
12/02/1959,703.04
13/02/1959,696.96
16/02/1959,696.32
17/02/1959,699.77
18/02/1959,705.48
19/02/1959,707.03
20/02/1959,711.1
23/02/1959,717.82
24/02/1959,714.9
25/02/1959,716.12
26/02/1959,716.47
27/02/1959,716.19
02/03/1959,727.81
03/03/1959,721.15
04/03/1959,727.84
05/03/1959,724.76
06/03/1959,727.81
09/03/1959,736.07
10/03/1959,736.76
11/03/1959,734.63
12/03/1959,739.05
13/03/1959,744.59
16/03/1959,742.33
17/03/1959,743.86
18/03/1959,745.76
19/03/1959,747.46
20/03/1959,749.43
23/03/1959,750.63
24/03/1959,751.64
25/03/1959,751.01
26/03/1959,749.88
27/03/1959,747.78
30/03/1959,759.42
31/03/1959,764.85
01/04/1959,763.6
02/04/1959,766.82
03/04/1959,767.78
06/04/1959,769.06
07/04/1959,773.39
08/04/1959,768.94
09/04/1959,759.75
13/04/1959,764.5
14/04/1959,763.35
15/04/1959,761.46
16/04/1959,751.5
17/04/1959,754.41
20/04/1959,746.15
21/04/1959,738.65
22/04/1959,739.42
23/04/1959,737.56
24/04/1959,744.15
27/04/1959,738.82
28/04/1959,740.37
30/04/1959,745.68
01/05/1959,749.94
04/05/1959,757.46
06/05/1959,757.45
07/05/1959,762.97
08/05/1959,762.9
11/05/1959,768.75
12/05/1959,771.79
13/05/1959,778.54
14/05/1959,781.94
15/05/1959,783.62
18/05/1959,773.34
19/05/1959,781.53
20/05/1959,780.4
21/05/1959,782.43
22/05/1959,780.06
25/05/1959,783.8
26/05/1959,786.17
27/05/1959,793.57
28/05/1959,799.3
29/05/1959,796.19
01/06/1959,802.13
02/06/1959,808.3
03/06/1959,808.61
04/06/1959,806.53
05/06/1959,809.77
